"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",63,"Tmem154",5.15928528491124,2.94875896561972,0.00672659495942827,0.148876565547828,FALSE,"old_high",TRUE,15.2134887400719,15.2134887400719,1.07118171815003,1.24584783344714
"age_only_de",64,"Pltp",3.4236888619382,4.43297780253448,0.00015469175917598,0.0306376407424977,FALSE,"old_high",TRUE,15.1771367277566,15.1771367277566,5.22157276261905,1.81018989076988
"age_only_de",65,"Prr13",2.27945996219632,6.62526427508571,5.40906857826603e-07,0.00115925354746538,FALSE,"old_high",TRUE,15.1020246540275,15.1020246540275,7.7100250948074,0.983612840430996
"age_only_de",66,"Hp",5.29551979950671,2.76730877712716,0.0103543530902022,0.176573307840049,FALSE,"old_high",TRUE,14.6543384206256,14.6543384206256,1.1711644061183,1.61572431967137
"age_only_de",67,"Immp2l",5.31612773100774,2.74774890888605,0.010840605804899,0.18056910627616,FALSE,"old_high",TRUE,14.6073841723754,14.6073841723754,1.40238339213037,1.61345725501975
"age_only_de",68,"Tuba4a",2.75057514802492,5.24787122640899,1.83121216991725e-05,0.0119200730895752,FALSE,"old_high",TRUE,14.4346641753956,14.4346641753956,6.89150912315156,1.38374805085514
"age_only_de",69,"Mutyh",4.59931004764016,3.04749336258599,0.00529836934463545,0.14107637426937,FALSE,"old_high",TRUE,14.0163668426584,14.0163668426584,1.43323903205153,1.10973608246243
"age_only_de",70,"Cfl1",2.04385829711761,6.83716202816276,3.19939874999259e-07,0.00102852671315387,FALSE,"old_high",TRUE,13.9741903399979,13.9741903399979,8.98483266742052,0.870583656718788
"age_only_de",71,"Lcn2",6.32768447159342,2.20592901996475,0.0365747943870758,0.275521547172471,FALSE,"old_high",TRUE,13.9584228050683,13.9584228050683,3.49783312265576,2.7997367565073
"age_only_de",72,"Cib2",5.06834210405736,2.73103014667686,0.0112731826874097,0.183264040679395,FALSE,"old_high",TRUE,13.8417950798523,13.8417950798523,1.68697773230291,1.4561438352384
